lat,lng,risk,geo_4,geo_8,date
42.08,-78.5,0.0,dr2p,dr2pmsqj,2020-03-29
42.08,-78.4,0.0,dr2p,dr2pruqv,2020-03-29
42.08,-78.1,0.0,dr2r,dr2rqu3m,2020-03-29
42.08,-77.9,0.0,dr2x,dr2x7k6v,2020-03-29
42.08,-77.5,0.0,dr2z,dr2zkkqj,2020-03-29
42.08,-77.4,0.0,dr2z,dr2zqsrj,2020-03-29
42.08,-77.3,0.0,dr3p,dr3p2urv,2020-03-29
42.08,-77.2,0.0,dr3p,dr3p7k2t,2020-03-29
42.08,-77.1,0.0,dr3p,dr3pms3m,2020-03-29
42.08,-77.0,0.0,dr3p,dr3pru6m,2020-03-29
42.08,-76.9,0.0,dr3r,dr3r6h7j,2020-03-29
42.08,-76.8,0.0,dr3r,dr3rkk7v,2020-03-29
42.08,-76.7,0.0,dr3r,dr3rqskv,2020-03-29
42.08,-76.4,0.039805693500052954,dr3x,dr3xmkrj,2020-03-29
42.08,-76.3,0.3035913002799815,dr3x,dr3xru2j,2020-03-29
42.08,-76.2,0.17985320169066707,dr3z,dr3z6h2v,2020-03-29
42.08,-76.1,0.0,dr3z,dr3zkk3t,2020-03-29
42.08,-76.0,0.0,dr3z,dr3zqs6m,2020-03-29
42.08,-75.9,0.06030692833768978,dr6p,dr6p2u7m,2020-03-29
42.08,-75.8,0.07526925840259827,dr6p,dr6p7hkj,2020-03-29
42.08,-75.7,0.0,dr6p,dr6pmkkv,2020-03-29
42.08,-75.6,0.0,dr6p,dr6prsmv,2020-03-29
42.08,-75.5,0.0,dr6r,dr6r3uqt,2020-03-29
42.08,-75.4,0.0,dr6r,dr6rkhrm,2020-03-29
42.08,-75.0,0.12920957151258572,dr6x,dr6xmk6t,2020-03-29
42.08,-74.6,0.0,dr6z,dr6zqkmv,2020-03-29
42.08,-74.3,0.0,dr7p,dr7pmk2m,2020-03-29
42.08,-74.2,0.0,dr7p,dr7prs3j,2020-03-29
42.08,-74.0,0.0,dr7r,dr7rkh6v,2020-03-29
42.08,-73.9,0.0,dr7r,dr7rqk7t,2020-03-29
42.08,-73.8,0.0,dr7x,dr7x2skm,2020-03-29
42.08,-73.7,0.0,dr7x,dr7x6umm,2020-03-29
42.09,-79.7,0.0,dprr,dprr6qk0,2020-03-29
42.09,-79.4,0.0,dprx,dprx3nq8,2020-03-29
42.09,-79.3,0.0,dprx,dprx7qr8,2020-03-29
42.09,-79.2,0.0,dprx,dprxmy22,2020-03-29
42.09,-78.9,0.0,dprz,dprzkw6b,2020-03-29
42.09,-78.6,0.32907503814818373,dr2p,dr2p7qm0,2020-03-29
42.09,-78.5,0.0,dr2p,dr2pmwq0,2020-03-29
42.09,-78.4,0.0,dr2p,dr2pryqb,2020-03-29
42.09,-78.3,0.0,dr2r,dr2r6nr8,2020-03-29
42.09,-78.2,0.0,dr2r,dr2rkw22,2020-03-29
42.09,-78.1,0.0,dr2r,dr2rqy32,2020-03-29
42.09,-78.0,0.0,dr2x,dr2x3n60,2020-03-29
42.09,-77.9,0.0,dr2x,dr2x7q6b,2020-03-29
42.09,-77.8,0.0,dr2x,dr2xmw7b,2020-03-29
42.09,-77.7,0.0,dr2x,dr2xryk8,2020-03-29
42.09,-77.5,0.0,dr2z,dr2zkqq0,2020-03-29
42.09,-77.4,0.0,dr2z,dr2zqwr0,2020-03-29
42.09,-77.3,0.0,dr3p,dr3p2yrb,2020-03-29
42.09,-77.2,0.0,dr3p,dr3p7q28,2020-03-29
42.09,-77.1,0.0,dr3p,dr3pmw32,2020-03-29
42.09,-77.0,0.0,dr3p,dr3pry62,2020-03-29
42.09,-76.9,0.0,dr3r,dr3r6n70,2020-03-29
42.09,-76.8,0.0,dr3r,dr3rkq7b,2020-03-29
42.09,-76.7,0.0,dr3r,dr3rqwkb,2020-03-29
42.09,-76.5,0.0,dr3x,dr3x7nq2,2020-03-29
42.09,-76.4,0.040150925929231904,dr3x,dr3xmqr0,2020-03-29
42.09,-76.3,0.0,dr3x,dr3xry20,2020-03-29
42.09,-76.2,0.10315027019506488,dr3z,dr3z6n2b,2020-03-29
42.09,-76.1,0.10221303576011738,dr3z,dr3zkq38,2020-03-29
42.09,-76.0,0.0,dr3z,dr3zqw62,2020-03-29
42.09,-75.9,0.055623773131621576,dr6p,dr6p2y72,2020-03-29
42.09,-75.8,0.05997232285503554,dr6p,dr6p7nk0,2020-03-29
42.09,-75.7,0.0,dr6p,dr6pmqkb,2020-03-29
42.09,-75.6,0.0,dr6p,dr6prwmb,2020-03-29
42.09,-75.5,0.0,dr6r,dr6r3yq8,2020-03-29
42.09,-75.4,0.0,dr6r,dr6rknr2,2020-03-29
42.09,-75.0,0.04331062189805804,dr6x,dr6xmq68,2020-03-29
42.09,-74.3,0.0,dr7p,dr7pmq22,2020-03-29
42.09,-74.0,0.07138228892319896,dr7r,dr7rkn6b,2020-03-29
42.09,-73.9,0.0,dr7r,dr7rqq78,2020-03-29
42.09,-73.8,0.0,dr7x,dr7x2wk2,2020-03-29
42.09,-73.7,0.25110198014406776,dr7x,dr7x6ym2,2020-03-29
42.09,-73.6,0.0,dr7x,dr7xmnq0,2020-03-29
42.1,-79.7,0.0,dprr,dprrd2h4,2020-03-29
42.1,-79.6,0.0,dprr,dprrs8j4,2020-03-29
42.1,-79.4,0.0,dprx,dprx90nd,2020-03-29
42.1,-79.3,0.0,dprx,dprxe2pd,2020-03-29
42.1,-79.2,0.0,dprx,dprxtb06,2020-03-29
42.1,-79.1,0.0,dprz,dprz8014,2020-03-29
42.1,-79.0,0.0,dprz,dprzd21f,2020-03-29
42.1,-78.9,0.0,dprz,dprzs84f,2020-03-29
42.1,-78.6,0.0,dr2p,dr2pe2j4,2020-03-29
42.1,-78.5,0.0,dr2p,dr2pt8n4,2020-03-29
42.1,-78.4,0.0,dr2p,dr2pxbnf,2020-03-29
42.1,-78.3,0.08886638175741177,dr2r,dr2rd0pd,2020-03-29
42.1,-78.2,0.0,dr2r,dr2rs806,2020-03-29
42.1,-78.1,0.07826144850701379,dr2r,dr2rwb16,2020-03-29
42.1,-78.0,0.0,dr2x,dr2x9044,2020-03-29
42.1,-77.9,0.0,dr2x,dr2xe24f,2020-03-29
42.1,-77.4,0.0929034184024861,dr2z,dr2zw8p4,2020-03-29
42.1,-77.3,0.0,dr3p,dr3p8bpf,2020-03-29
42.1,-77.2,0.0,dr3p,dr3pe20d,2020-03-29
42.1,-77.1,0.0,dr3p,dr3pt816,2020-03-29
42.1,-77.0,0.0,dr3p,dr3pxb46,2020-03-29
42.1,-76.9,0.0,dr3r,dr3rd054,2020-03-29
42.1,-76.8,0.0,dr3r,dr3rs25f,2020-03-29
42.1,-76.7,0.15870827831842976,dr3r,dr3rw8hf,2020-03-29
42.1,-76.5,0.0,dr3x,dr3xe0n6,2020-03-29
42.1,-76.4,0.03680115134672939,dr3x,dr3xt2p4,2020-03-29
42.1,-76.3,0.03698017472835427,dr3x,dr3xxb04,2020-03-29
42.1,-76.2,0.0397442973830784,dr3z,dr3zd00f,2020-03-29
42.1,-76.1,0.10344747586604178,dr3z,dr3zs21d,2020-03-29
42.1,-76.0,0.0,dr3z,dr3zw846,2020-03-29
42.1,-75.9,0.06468730034777574,dr6p,dr6p8b56,2020-03-29
42.1,-75.8,0.10504956986515186,dr6p,dr6pe0h4,2020-03-29
42.1,-75.7,0.0630873003018235,dr6p,dr6pt2hf,2020-03-29
42.1,-75.6,0.0,dr6p,dr6px8jf,2020-03-29
42.1,-75.5,0.0,dr6r,dr6r9bnd,2020-03-29
42.1,-75.4,0.0,dr6r,dr6rs0p6,2020-03-29
42.1,-74.3,0.0,dr7p,dr7pt206,2020-03-29
42.1,-74.2,0.1883687017073985,dr7p,dr7px814,2020-03-29
42.1,-74.1,0.0,dr7r,dr7r9b44,2020-03-29
42.1,-74.0,0.0,dr7r,dr7rs04f,2020-03-29
42.1,-73.9,0.0,dr7r,dr7rw25d,2020-03-29
42.1,-73.8,0.0,dr7x,dr7x88h6,2020-03-29
42.1,-73.6,0.0,dr7x,dr7xt0n4,2020-03-29
42.1,-73.5,0.0,dr7x,dr7xx2nf,2020-03-29
42.11,-79.7,0.0,dprr,dprrd3uh,2020-03-29
42.11,-79.6,0.0,dprr,dprrs9vh,2020-03-29
42.11,-79.5,0.0,dprr,dprrwcvu,2020-03-29
42.11,-79.4,0.0,dprx,dprx91ys,2020-03-29
42.11,-79.3,0.0,dprx,dprxe3zs,2020-03-29
42.11,-79.2,0.0,dprx,dprxtcbk,2020-03-29
42.11,-79.1,0.0,dprz,dprz81ch,2020-03-29
42.11,-78.9,0.0,dprz,dprzs9fu,2020-03-29
42.11,-78.8,0.0,dprz,dprzwcgs,2020-03-29
42.11,-78.6,0.0,dr2p,dr2pe3vh,2020-03-29
42.11,-78.5,0.0,dr2p,dr2pt9yh,2020-03-29
42.11,-78.4,0.0,dr2p,dr2pxcyu,2020-03-29
42.11,-78.3,0.0,dr2r,dr2rd1zs,2020-03-29
42.11,-78.2,0.336954053577256,dr2r,dr2rs9bk,2020-03-29
42.11,-78.0,0.0,dr2x,dr2x91fh,2020-03-29
42.11,-77.9,0.0,dr2x,dr2xe3fu,2020-03-29
42.11,-77.8,0.0,dr2x,dr2xt9gu,2020-03-29
42.11,-77.7,0.0,dr2x,dr2xxcus,2020-03-29
42.11,-77.6,0.0,dr2z,dr2zd1vk,2020-03-29
42.11,-77.5,0.09277484240029665,dr2z,dr2zs3yh,2020-03-29
42.11,-77.4,0.0,dr2z,dr2zw9zh,2020-03-29
42.11,-77.3,0.0,dr3p,dr3p8czu,2020-03-29
42.11,-77.2,0.0,dr3p,dr3pe3bs,2020-03-29
42.11,-77.1,0.0,dr3p,dr3pt9ck,2020-03-29
42.11,-77.0,0.0,dr3p,dr3pxcfk,2020-03-29
42.11,-76.9,0.0,dr3r,dr3rd1gh,2020-03-29
42.11,-76.8,0.0,dr3r,dr3rs3gu,2020-03-29
42.11,-76.7,0.0,dr3r,dr3rw9uu,2020-03-29
42.11,-76.6,0.0,dr3x,dr3x8cvs,2020-03-29
42.11,-76.5,0.0,dr3x,dr3xe1yk,2020-03-29
42.11,-76.4,0.047211640523858754,dr3x,dr3xt3zh,2020-03-29
42.11,-76.3,0.03780735779789386,dr3x,dr3xxcbh,2020-03-29
42.11,-76.2,0.041120532410179975,dr3z,dr3zd1bu,2020-03-29
42.11,-76.1,0.0,dr3z,dr3zs3cs,2020-03-29
42.11,-76.0,0.0,dr3z,dr3zw9fk,2020-03-29
42.11,-75.9,0.06026508184959738,dr6p,dr6p8cgk,2020-03-29
42.11,-75.8,0.0664150582850079,dr6p,dr6pe1uh,2020-03-29
42.11,-75.7,0.0,dr6p,dr6pt3uu,2020-03-29
42.11,-75.6,0.0,dr6p,dr6px9vu,2020-03-29
42.11,-74.4,0.0,dr7p,dr7pdczs,2020-03-29
42.11,-74.3,0.0,dr7p,dr7pt3bk,2020-03-29
42.11,-74.1,0.0,dr7r,dr7r9cfh,2020-03-29
42.11,-74.0,0.2900199885864094,dr7r,dr7rs1fu,2020-03-29
42.11,-73.9,0.0,dr7r,dr7rw3gs,2020-03-29
42.11,-73.8,0.0,dr7x,dr7x89uk,2020-03-29
42.11,-73.7,0.0,dr7x,dr7xdcvk,2020-03-29
42.11,-73.6,0.0,dr7x,dr7xt1yh,2020-03-29
42.11,-73.5,0.0,dr7x,dr7xx3yu,2020-03-29
42.12,-79.8,0.0,dprr,dprr85eq,2020-03-29
42.12,-79.7,0.0,dprr,dprrd7sn,2020-03-29
42.12,-79.6,0.0,dprr,dprrsetn,2020-03-29
42.12,-79.5,0.0,dprr,dprrwgty,2020-03-29
42.12,-79.4,0.0,dprx,dprx95ww,2020-03-29
42.12,-79.3,0.0,dprx,dprxe7xw,2020-03-29
42.12,-79.2,0.0,dprx,dprxtg8q,2020-03-29
42.12,-79.1,0.0,dprz,dprz859n,2020-03-29
42.12,-79.0,0.0,dprz,dprzd79y,2020-03-29
42.12,-78.9,0.0,dprz,dprzsedy,2020-03-29
42.12,-78.8,0.0,dprz,dprzwgew,2020-03-29
42.12,-78.6,0.0,dr2p,dr2pe7tn,2020-03-29
42.12,-78.5,0.0,dr2p,dr2ptewn,2020-03-29
42.12,-78.4,0.0,dr2p,dr2pxgwy,2020-03-29
42.12,-78.3,0.0,dr2r,dr2rd5xw,2020-03-29
42.12,-78.2,0.07205981545679262,dr2r,dr2rse8q,2020-03-29
42.12,-78.1,0.0,dr2r,dr2rwg9q,2020-03-29
42.12,-78.0,0.0,dr2x,dr2x95dn,2020-03-29
42.12,-77.9,0.0,dr2x,dr2xe7dy,2020-03-29
42.12,-77.8,0.0,dr2x,dr2xteey,2020-03-29
42.12,-77.6,0.0886912406822923,dr2z,dr2zd5tq,2020-03-29
42.12,-77.5,0.0,dr2z,dr2zs7wn,2020-03-29
42.12,-77.4,0.0,dr2z,dr2zwexn,2020-03-29
42.12,-77.3,0.0,dr3p,dr3p8gxy,2020-03-29
42.12,-77.2,0.0,dr3p,dr3pe78w,2020-03-29
42.12,-77.1,0.0,dr3p,dr3pte9q,2020-03-29
42.12,-77.0,0.0,dr3p,dr3pxgdq,2020-03-29
42.12,-76.9,0.0,dr3r,dr3rd5en,2020-03-29
42.12,-76.8,0.0,dr3r,dr3rs7ey,2020-03-29
42.12,-76.6,0.0,dr3x,dr3x8gtw,2020-03-29
42.12,-76.5,0.0,dr3x,dr3xe5wq,2020-03-29
42.12,-76.4,0.142303132507454,dr3x,dr3xt7xn,2020-03-29
42.12,-76.3,0.03849310494454221,dr3x,dr3xxg8n,2020-03-29
42.12,-76.2,0.0,dr3z,dr3zd58y,2020-03-29
42.12,-76.1,0.0,dr3z,dr3zs79w,2020-03-29
42.12,-76.0,0.0,dr3z,dr3zwedq,2020-03-29
42.12,-75.9,0.0,dr6p,dr6p8geq,2020-03-29
42.12,-75.8,0.06571350483849628,dr6p,dr6pe5sn,2020-03-29
42.12,-75.7,0.0,dr6p,dr6pt7sy,2020-03-29
42.12,-75.6,0.0,dr6p,dr6pxety,2020-03-29
42.12,-75.0,0.0,dr6x,dr6xt7dw,2020-03-29
42.12,-74.9,0.0,dr6x,dr6xxeeq,2020-03-29
42.12,-74.8,0.0,dr6z,dr6z9gsq,2020-03-29
42.12,-74.7,0.0,dr6z,dr6zs5tn,2020-03-29
42.12,-74.4,0.0,dr7p,dr7pdgxw,2020-03-29
42.12,-74.3,0.0,dr7p,dr7pt78q,2020-03-29
42.12,-74.1,0.0,dr7r,dr7r9gdn,2020-03-29
42.12,-74.0,0.06805205956215926,dr7r,dr7rs5dy,2020-03-29
42.12,-73.9,0.0,dr7r,dr7rw7ew,2020-03-29
42.12,-73.8,0.0774316791186233,dr7x,dr7x8esq,2020-03-29
42.12,-73.7,0.0,dr7x,dr7xdgtq,2020-03-29
42.12,-73.6,0.0,dr7x,dr7xt5wn,2020-03-29
42.12,-73.5,0.0,dr7x,dr7xx7wy,2020-03-29
42.13,-79.8,0.0,dprr,dprr8je3,2020-03-29
42.13,-79.7,0.0,dprr,dprrdms1,2020-03-29
42.13,-79.6,0.0,dprr,dprrstt1,2020-03-29
42.13,-79.4,0.0,dprx,dprx9jw9,2020-03-29
42.13,-79.3,0.0,dprx,dprxemx9,2020-03-29
42.13,-79.2,0.0,dprx,dprxtv83,2020-03-29
42.13,-79.0,0.0,dprz,dprzdm9c,2020-03-29
42.13,-78.9,0.0,dprz,dprzstdc,2020-03-29
42.13,-78.5,0.0,dr2p,dr2pttw1,2020-03-29
42.13,-78.4,0.0,dr2p,dr2pxvwc,2020-03-29
42.13,-78.2,0.0,dr2r,dr2rst83,2020-03-29
42.13,-78.1,0.0,dr2r,dr2rwv93,2020-03-29
42.13,-78.0,0.0,dr2x,dr2x9jd1,2020-03-29
42.13,-77.9,0.0,dr2x,dr2xemdc,2020-03-29
42.13,-77.7,0.0,dr2x,dr2xxvs9,2020-03-29
42.13,-77.6,0.0,dr2z,dr2zdjt3,2020-03-29
42.13,-77.5,0.0,dr2z,dr2zsmw1,2020-03-29
42.13,-77.3,0.4560119384943083,dr3p,dr3p8vxc,2020-03-29
42.13,-77.2,0.0,dr3p,dr3pem89,2020-03-29
42.13,-77.1,0.0,dr3p,dr3ptt93,2020-03-29
42.13,-77.0,0.0,dr3p,dr3pxvd3,2020-03-29
42.13,-76.9,0.15359301100856268,dr3r,dr3rdje1,2020-03-29
42.13,-76.8,0.0,dr3r,dr3rsmec,2020-03-29
42.13,-76.7,0.0,dr3r,dr3rwtsc,2020-03-29
42.13,-76.3,0.0,dr3x,dr3xxv81,2020-03-29
42.13,-76.2,0.0,dr3z,dr3zdj8c,2020-03-29
42.13,-76.1,0.0,dr3z,dr3zsm99,2020-03-29
42.13,-76.0,0.0,dr3z,dr3zwtd3,2020-03-29
42.13,-75.9,0.0,dr6p,dr6p8ve3,2020-03-29
42.13,-75.8,0.0,dr6p,dr6pejs1,2020-03-29
42.13,-75.7,0.06374866658614337,dr6p,dr6ptmsc,2020-03-29
42.13,-75.6,0.07776043734753149,dr6p,dr6pxttc,2020-03-29
42.13,-75.0,0.0,dr6x,dr6xtmd9,2020-03-29
42.13,-74.8,0.050375398954783455,dr6z,dr6z9vs3,2020-03-29
42.13,-74.3,0.0,dr7p,dr7ptm83,2020-03-29
42.13,-74.0,0.37612498331557837,dr7r,dr7rsjdc,2020-03-29
42.13,-73.9,0.0,dr7r,dr7rwme9,2020-03-29
42.13,-73.8,0.0,dr7x,dr7x8ts3,2020-03-29
42.13,-73.7,0.0,dr7x,dr7xdvt3,2020-03-29
42.13,-73.5,0.0,dr7x,dr7xxmwc,2020-03-29
42.14,-79.7,0.3173086678299758,dprr,dprrdrk5,2020-03-29
42.14,-79.5,0.0,dprr,dprrwzmg,2020-03-29
42.14,-79.4,0.0,dprx,dprx9pqe,2020-03-29
42.14,-79.3,0.0,dprx,dprxerre,2020-03-29
42.14,-79.2,0.0,dprx,dprxtz27,2020-03-29
42.14,-79.1,0.0,dprz,dprz8p35,2020-03-29
42.14,-79.0,0.0,dprz,dprzdr3g,2020-03-29
42.14,-78.8,0.4274260724600776,dprz,dprzwz7e,2020-03-29
42.14,-78.7,0.0,dr2p,dr2p9pk7,2020-03-29
42.14,-78.5,0.0,dr2p,dr2ptxq5,2020-03-29
42.14,-78.4,0.3323834967729863,dr2p,dr2pxzqg,2020-03-29
42.14,-78.0,0.0,dr2x,dr2x9p65,2020-03-29
42.14,-77.9,0.0,dr2x,dr2xer6g,2020-03-29
42.14,-77.8,0.07056782274841246,dr2x,dr2xtx7g,2020-03-29
42.14,-77.7,0.0,dr2x,dr2xxzke,2020-03-29
42.14,-77.6,0.0,dr2z,dr2zdpm7,2020-03-29
42.14,-77.5,0.0,dr2z,dr2zsrq5,2020-03-29
42.14,-77.4,0.0,dr2z,dr2zwxr5,2020-03-29
42.14,-77.3,0.0,dr3p,dr3p8zrg,2020-03-29
42.14,-77.1,0.0,dr3p,dr3ptx37,2020-03-29
42.14,-77.0,0.0,dr3p,dr3pxz67,2020-03-29
42.14,-76.9,0.0,dr3r,dr3rdp75,2020-03-29
42.14,-76.8,0.0,dr3r,dr3rsr7g,2020-03-29
42.14,-76.7,0.0,dr3r,dr3rwxkg,2020-03-29
42.14,-76.6,0.15343434306679965,dr3x,dr3x8zme,2020-03-29
42.14,-76.5,0.0,dr3x,dr3xepq7,2020-03-29
42.14,-76.4,0.14197954212573607,dr3x,dr3xtrr5,2020-03-29
42.14,-76.3,0.04211348386269186,dr3x,dr3xxz25,2020-03-29
42.14,-76.2,0.04049817086060039,dr3z,dr3zdp2g,2020-03-29
42.14,-76.1,0.19698318737132398,dr3z,dr3zsr3e,2020-03-29
42.14,-76.0,0.0,dr3z,dr3zwx67,2020-03-29
42.14,-75.9,0.06546025016464363,dr6p,dr6p8z77,2020-03-29
42.14,-75.8,0.053751968402023696,dr6p,dr6pepk5,2020-03-29
42.14,-75.7,0.0,dr6p,dr6ptrkg,2020-03-29
42.14,-75.6,0.0,dr6p,dr6pxxmg,2020-03-29
42.14,-75.5,0.0,dr6r,dr6r9zqe,2020-03-29
42.14,-74.6,0.0,dr6z,dr6zwrmg,2020-03-29
